id,document,label
661419196,"슬픔이 깊던, 가볍던, 누구나 가질 수 밖에 없었던 사월의 기억..
아무도 당신의 사월이 이러 저러해야 된다고 강요하지 않았듯
저마다 가지고 있는 나의 사월에 대해 잊지 않고 계속 기억하겠습니다",1
660857208,덤덤하지만 그래서 더욱 마음이 아립니다.,1
658433251,ㅠㅠ...,1
654082149,계속 소환돼서 영원히 부관참시 당하는 아이들,0
657327398,미안하다 고맙다 허허.... 지금은 잊어묵었다,0
648142864,.,0
657463959,결국 정치 선동으로 예측가능한 뻔한 스토리.. 좌빨어천가... 지겹다 이 놈의 사골... 몇년째 우리고 또 우리고.. 이 세상에 억울하게 죽은 사람이 세월호 학생말고 없나? 정인이에 대한 추모를 10년해주면 내가 믿는다,0
656973457,제발 좀 그만 우려 먹자 세월호~~~,0
598199051,"동명 제목 가진 영화는
봐줄만한게 단 한편도 없구나
도대체 뭐야",0
598157094,뭐야 이영환또  코로나땜에 대충들 만드냐,0
598152065,전 세계가 다 아는 헨젤과 그레텔을 독립영화로 만드는 기적...☆,0
598151918,리메이크가 아닌 소설로 남아야하는 이유,0
598151052,음 표현하기가 뭐하다 .. 지루한 나머지 잤다  그래 이해간다!!!!,0
598149919,블룸하우스도 못 고치겠군.,0
598148996,북미개봉때 봤었는데 루즈하고 생각보다 별거없음,0
598137097,소피아 릴리스 주연이라 너무 기대돼요ㅋㅋ  원작이랑 어떻게 다를지 빨리 보고 싶습니다!,1
598137096,영화 분위기랑 비주얼 취향저격 탕탕탕,1
598133718,말 그대로 ?헨델과 그레텔?에 대한 이야기의 재해석이면서 동시에 2020년 버전의 잔혹한 동화이라고 생각합니다. 그리고 그 속에서 비밀을 풀어가는 영화라고 말해봅니다!!!,1
597698148,프리메이슨 영화인듯 ,0
597697775,미술적인 감각의 시각미는 참 좋은데 연출이 좀... 지나치게 천천히 진행되는 스토리가 넘 루즈하여 긴장감이나 스릴은 거의 느끼질 못해 영화에 집중하기 힘들었다...,0
597694764,.,1
597692180,"(7점) 독특한 음악과 사운드 그리고 미니멀하고 포스트 모던한 미술은 단순한 이야기를 흥미롭게 채운다. 사이런트 힐의 여자 교장이 늙은 마녀로 출연. 특별히 괴상한 짓을 하지 않고도 약간의 분장으로 소름끼치는 역활을 충분히 잘 해낸다. 
사실 이 영화는 우리가 알고 있는 이야기의 그 이상은 제공하지 않고 약간의 초점을 마녀성이 잠재된 존재인 성장기의 여자에게 맞춘다. 그래서 제목은 여자인 그레텔이 먼저 나오고 영화의 남성들은 주로 주변부에 머무르거나 사회 도처에 깔린 흔한 존재들인 무기력한 아버지, 책임줘야하는 남동생, 색마, 괴랄한 살인마, 선한 인도자 등 선과 악들 중 어느 하나이다. 반면 그레텔은 악마적인 여자들의 주변에 쌓여 선과 악을 선택해야 하는 자아로서의 존재로 표현된다. 먹고 사는 것과 일(도",1
597690356,헨젤과 그레텔인데 그레텔을 먼저 쓴 이유가 있나? 남자 이름 먼저인 게 불만이었던 거냐? 다 아는 내용의 식상한 소재에 재미 없어 보임.,0
597690287,특별한 의미가 있는 척만 할 뿐,0
597688886,악몽(?) 꾸라고 잠 재우려는 빅픽쳐인가.,0
597655233,보다가 자다가 too slow ,0
597694458,요런초현실적이며 광적컬트지향성있는거 좋아하고즐겨보는데 이것은 답이없다 한마디로 X=X 임 지금5번넘게보고있고처음부터끝까지 모든장면을외우게됫다 대화건너뛰고 블로그 .해당영상(영화)리뷰 번갈어가면서 다봣는데 도대체뭐하는건지모르겟다 ,0
597691101,최태민=이만희=최순실=박근혜=신천지   다 똑같은것들 ,1
597636882,"집에서 유플러스 tv 로 보았습니다. 참 잘 만들어진 다큐멘터리 영화였습니다. 88세 할아버지부터 23손녀까지 여섯명 온가족이 함께 보았는데 각자 감회가 새롭고 공감되는 부분도 있었으며 참 고생 많으셨구요! 
세월호 사고로 돌아가신 분들의 억울함과 원통함에 고개 숙여 영혼에 위로를 드립니다.
주변인들에 이용만 당하는 박대통령님이 안스럽고, 대통령도 중요하지만 주변에서 권력을 나누는 이들의 도덕성의 중요함을 느낍니다!  
세월호는 mb때 선박화물에  대한 규제를 풀어서 사고난 것도 큰 원인의 하나로 생각됩니다. 돈이면 뭐든 다했던 mb가 싸지른 떵이라는 생각도 듭니다!
이상호님 고생 많으셨습니다! 그리고 감사합니다! 대한민국이 더욱더 한걸음 앞으로 가는 계기가 될것입니다! 힘! 건강하시고^^ 맢으로 쭉",1
639219970,잊지말자,1
597650595,진실은 언제가 꼭 밝혀져야 한다...국민을 우롱한 집단들 끝까지 추적 처벌이 되기를....,1
597636146,늘 응원합니다!!,1
597634851,기가 차네요 !!,1
597637179,"상영관 늘려주세요
이런 영화는 꼭 봐야되요",1
597635522,추천,1
597634856,추천추천~~~,1
597632921,"어둠은 빛을 이길 수 없다 
거짓은 참을 이길 수 없다 ",1
597631516,취재하는 열정에 박수를 보냅니다~!!,1
597627302," 이상호기자님 고맙습니다.
대충 알고 있었지만 이정도일 줄은...",1
709630385,헬조선은 멀었다 ㅋㅋㅋ,0
597634575,사실을 알리려는 열정이 보여지는 그래서 다시 생각케하는 영화임.,1
597634572,대한민국 국민이면 꼭 봐야하는 영화,1
597634017,"하루빨리 진실이 밝혀져
추악한인간들이 벌받는모습을 보고싶습니다",1
597632012,진실을 꼭발혀짐니다 꼭보세요,1
597632009,많은 분들이 꼭 봐야합니다 이영화,1
597631981,보세요...꼭 봐야할 영화입니다,1
597631005,"ㅎㅎ 박근혜 이제 놀랍지도 않다 ㅎㅎ
또 우파 빨갱이들은 우리보고 좌파 빨갱이라 하겠지 ㅎㅎ 하지만 박정희(다까기 마사오,여수반란의주동자) 박근혜를 숭배하는 당신들이 김정은을 숭배하는 북한 빨갱이랑 다를게 없다. 진정한 빨갱이는 지들이 보수라고 우기는 바로 당신들이다 하하하하하",1
597624260,"박의 시절
암흑의 시절",1
597622522,눈물이 난다 ㅠㅠ  정말 훌륭하다,1
597617220,꼭보자~~,1
597611536,영화보러 서울갑니다...단양에서...,1
597611324,수년간의 취재 고생이 많으셨네요. 믿을 수 없는 현실들 기록으로 남겨주셔서 좋았습니다. 특히 무속신앙 씬에서는 음악이 정말 소름 ㄷ ㄷ ㄷ 몰입해서 잘 봤습니다 감사합니다!,1
597611219,"상영관이 없어요.  
삽질은 카카오 페이지에서 봤는데, 이것도 카카오페이지에서라도 상영해주시면 감사하겠습니다.",1
597610743,"국정농단 주범 최순실 박근혜 관련 설화로만 알려져 있던 내용을 오랫동안 추적해서 파헤쳐 진실을 이야기 해준 영화네요~ 
박근혜는 언제부턴가 강남**병원이 감방이 되었네요...",1
597610037,"부산거주입니다.
부산은 왜 상영관이 없는건가요 ㅠㅠ
할수없이 TV영화관을 통해서라도 꼭 보겠습니다.",1
597609969,"오늘 보러 갑니다 
왠지 무섭네요 
영화가 사실이라면 제역활을 못하는 한국의 언론이 얼마나 심각한지  그리고 대한민국이 어느 수준인지 충격을 받지 않을까 싶네요",1
597609864,"이상호 기자님, 고맙습니다.",1
597609558,"상 영관 늘 려주세요~
지방에는 언제오나요~?",1
597609461,보고싶은데 이제알았는데 담주면끝나네요 ㅠㅠ개봉관좀늘려주세요!!!!,1
597609153,개봉관 늘려라~젠장할. 보고 싶어도 못본다 젠장할. 젠장젠장젠장,1
597609092,보세요~,1
597609036,개봉관을 늘려줘~!!!,1
597608755,"대한민국 국민이라면 꼭 보길 추천합니다.
아직 완전히 다 밝혀지진 않았지만 훗날 반드시 밝혀질 것이라고 믿고 있습니다.
이상호 기자님같으신 분들이 한국에도 해외에도 많으니까요.
진실에, 사실에 한발자국 더 다가갈 수 있었던 다큐 영화입니다! 꼭 보시고 판단해주세요.",1
597608749,대통령같지도 않은 대통령의 7시간을 알아내느라 이상호기자님은 무슨 고생이시며 우리 국민들은 왜 에너지를 쏟아야 되나요 ㅠㅠ 이제 그만 대답해라!!!,1
597608025,"오랜 시간동안 끈질기게 추적하는 모습이 잘 나타나 있습니다. 최태민, 그리고 최순실...알면 알수록 이상한 점이 한두가지가 아니네요. 앞으로도 계속 관심가져주시고 저도 응원하겠습니다. 감사합니다.",1
597608017,"와.. 이상호감독님께 박수. 정말 재밌고, 믿을수 없는 진실에 기가 찹니다. 안보신 분들 반드시 보세요.",1
622831153,평점조절.  멋진영화. 지금이순간 방에서휴대폰만하는내게경종을 울린다.  중요한건 사랑과  우정 액티비티 자연 경험 등,1
597699452,재미있게 봤어요ㅋㅋ진실되게 웃었네요 많이 오랜만에,1
597685457,fake orgasm... ,0
611045469,"재밌어요
남주가 귀여워요ㅎㅎㅎ",1
597684462,이영화를보고 무선충전만 하게되었다.,1
752787771,별로임. 아무튼 별로임; 이상성욕 넘치는분들게 추천,0
597685059,"진짜 재밌어요. 여주도 이쁘고 스토리도 재밌고, 드립도 끝내주네요. 혼자 보시길...",1
597684224,넷플 걸스트립이후 재밌게본 코믹영화 추천추천,1
597683929,오싹한이야기의 마티를 다시보는듯,0
597680822,"억지스런 코미디물 별로 웃기지도 안지만
참고보다 포기",0
597675010,"재미따  ㅎㅎ   미국식 비급 코미디 잼나 ㅎ ㅎㅎㅎㅎ
진지충들아  코미디영화에 의미가 어쩌고 저질 어쩌고 ㅋㅋ  ㅂㅅ들",1
597663268,갈수록 이야기가 지저분해지는 영화,0
597663226,아무 의미도 없는 3류 쓰레기 코미디,0
598223416,"영화 보려고 광주에서 분당까지 갔었다 .
올해 최고 영화였다 .
마직막 선생님과 마을사람들과의 이별 
눈물 났다 ...
첫 부탄영화 길게 여운이 남을거 같다 ",1
623636279,펨잠의 순수한 눈동자를 잊을 수가 없다.,1
598228573,"고산풍경, 설산, 구름, 꼬맹이들, 해맑다...
너무너무 좋았어요.",1
598228015,아. 그래.. 맑다는건 이런거였지,1
598225432,"로컬'이란 말이 가장 와닿는 힐링무비!
부탄이라는 흔히 행복지수가 가장 높은 나라로 생각하지만 그 나라에 사는 젊은 사람은 그 행복을 느낄 수 없다는 관점과 불만에서 감사함으로 변화하는 과정으로 불만과 세속을 벗어나 선생이라는 직업윤리와 아이들의 순수함이 매우 인상적인 영화.",1
599154995,"어지러운 세상. 번잡한 상황 가운데 놓인 모든 사람들에게 힐링과 깨우침을 줄 수 있는 그런 좋은 영화.

가난한 자를 보살피는 자에게 복이 있음이여 재앙의 날에 여호와께서 그를 건지시리로다(시편41ㆍ1)

 COVID19 여행이 어려운 이때 만난 마음이 잔잔해지는 영화. 이렇게 좋은 부탄 영화를 국내에서 만나본다는게 새삼 세상이 참 좋아졌다는 생각이 든다. 마음을 정화시켜주는 부탄의 풍경과 부탄 사람들의 맑은 눈빛은 마치 맑은 호수를 보는 듯 했다. 화려한 영화 기법이나 효과없이 가슴이 따뜻해지는 감동을 주었다. 발전을 거듭할 수록 오히려 행복과는 멀어지는 무한 경쟁 사회에서 우리는 이 영화를 통해 무언가 배워야만 한다. 살면서 중헌게 뭔디?!",1
674718593,언젠가 집으로 돌아올 야크를 위하여 부르는 노래.,1
624527369,휠링은 이런 영화에서 흠뻑 받네요. 감사합니다!,1
598230839,"늘 해맑던 얼굴 뒤에 엄마랑 형제도 없이 하루종일 술만 쳐먹는 알콜중독 애비와 할머니와 함께 외딴 오지에서 살고있고 앞으로도 살아가야할 펨잠때문에 맘이 아팠던...
조만간 지긋지긋한 이 세상을 내려놓고 영원히 잠들계획이다 보니 더 애잔하고 애틋했던...",1
608261305,아름다운 영화,1
598226154,살돈과 유겐이 부르는 목동의 노래는  바람을 타고...,1
598225456,"보는 내내 그저 좋았습니다...

언제가 제 아이가 생긴다면 꼭 보여주고 싶습니다.",1
598223257,"""~일라""로 끝맺는 부탄의 언어도 아름답고 펨잠의 맑은 눈빛도 오래 남네
펨잠아 무럭무럭 아름답게 잘 크길 바래~ ",1
692083171,몇 년전 여행을 부탄..그 순수한 아름다움이 고스란히 전해왔다.  많은 분들이 보셨으면 좋겠습니다,1
687906516,"눈 호강 귀 호강 마음 호강~
이렇게 좋은 영화를 무료로 본게 미안하고 고맙네요.",1
678719021,"""교사는 미래를 어루만지는 직업이니까요"" 라는 아이의 말처럼  참으로 맑고 선한  마음의 사람들과 공동체, 눈을 확 트이게 하는 투명한 자연은 마음을 평화롭게 한다.  그리고 영화를 보고 난 후 계속 생각한다... 여기서 마음의 정화를 느끼는 만큼 내게 따라오는 그림자는 어떤 감정일까! 행복은 아니지 않았을까",1
639837470,맑고  따뜻한. 감동적인 영화,1
604078301,올해 최고의 힐링 영화! 영화관에서 꼭 봐야만 완벽히 느낄 수 있는 영화!,1
598224725,"감동적이고, 영상이 정말 이쁩니다.",1
598224592,"영화보면서 이건 BIFF스타일이야 했는데, 역시 그렇더군요. 처음부터 끝까지  어떤 내용일 지 뻔히 알면서도  물입하게 하는 것이 이 영화의 매력입니다.  너무 아름다운 풍경에 가고 싶다는 생각이 자꾸드는  영화입니다",1
598222568,"? 교실 안의 야크 ?는 호주로의 이민을 꿈꾸는 철부지 선생이 전 세계에서 가장 외딴 벽지학교의 아이들과 만나면서 자신이 진정으로 원하는 것이 무엇인지 알아가게 되는 과정을 그린 영화예요. 

저는 이번 시사회를 통해  영화 ? 교실 안의 야크 ? 를 보게 되었는 데요. 

이 영화를 보면 아름다운 자연경관과 순수한 아이들의 모습을 볼 수 있는 데 너무 인상적이예요. 

특히 ‘교실 안의 야크’는 코로나19를 극복해줄 정도로 최고의 힐링 영화예요. 

? 교실 안의 야크 ? 는 교육 및 자연과 환경, 그리고 행복에 대한 진정 어린 메시지와 감동으로 관객들을 매료시키고 있는 힐링 무비예요.

여러분 꼭 ? 교실 안의 아크 ? 추천합니다",1
598220376,순박하고 착한느낌이 드는 깨끗한 영화.,1
598218814,"눈부시게 펼쳐지는 자연의 아름다움에
돈이나 물질보다 더욱 소중한 인간의 정 그리고 순수한 행복이 뭔지를
 알려주는 맑은 영화",1
598218211,"산간 오지 아이들 가르치러 갔다오는 단순한 구조의 영화이지만, 고원지대의 대자연을 배경이 너무 좋아 보는 내내 마스크를 벗고 영상속의 맑고 깨끗한 공기를 한껏 마시고 싶은 충동이 문뜩문뜩 들었다. 잔잔하고 여운이 남고 학생역의 팬잠도 똘망똘망 야무지고 귀엽다 마음이 정화되는 영화",1
598218030,청정해역을 다녀온 느낌,1
612285597,"부탄이라는 나라의 순수함을 닮은 영화.
너무도 가슴 따스해지는 영화.",1
611757308,이게 영화지.,1
598218988,"인류 2천년 역사상
영화 주인공이 가장 한심한 놈인 영화
.
주변 사람들 다 착함
선한 사람들 상처주고 도시 빈민으로 추락한 현대 젊은이를 그린 다큐멘터리 영화
.
좋은 시나리오, 좋은 부탄 오지마을까지 가서
 며칠 만에 후딱 찍고 튄 영화
.
근데 그 주인공이 물질만능 천민자본주의 속에 사는 나 자신의 몰골임
.
호주 백인들 술집서 기타 치며 근근이 살아감.
계약 위반 후 깽판치고 자기 막장노래 불러제낌",0
752046808,"풍경이 아름답습니다. 
순수함이 어떻게 가슴을 열게 하는지도 보여줍니다. 
그리고 영화본 후 탁트인 자연이 마음에 남아있습니다.
루나나에서의 체험을 우리도 함께 한듯, 야크이거나 위를 보고 있는 버팔로 사이 어딘가에 있는듯 합니다.",1
730948164,"영화에 나오는 노랫말처럼 ‘도자기잔에 담긴 새하얀
우유처럼~~’ 마음이 정화되는 마밥의 영화!",1
724343358,참 단순한 영화 하지만 너무도 평화롭고 아름다운 영화.,1
702003695,마음이 순수해짐~~내 어릴적 추억도 비슷했지요.,1
696797386,"슬퍼서가 아니라 사람들의 해맑음에, 그 행복한 표정에 눈물 펑펑 쏟았던.....온갖 문명의 혜택을 다 받고 살면서도 더 편하기를 바라는 나를 다시 보게 해 준 영화.",1
629805138,.,1
707590841,양아치 패사움,0
597664671,평점 높아서 봤다가 중간에 버림 짜증나는 3류,0
710549829,손오공  이 니엄마야 영화 ㅈ끼  네 3류도 아깝다 이거  누구 아이디어야??,0
597659084,크로우스제로 느낌 느낌만,0
597658898,유치하지만 캐릭터 보는 재미는 있네,0
597640101,배우들 각각 개성있는 캐릭터와 연기 정말 좋았어요! 평소 액션영화를 선호하지 않았는데도 이 영화는 지루할 틈 없이 즐겁게 관람했습니다!,1
597635236,굿이에요!!!!!!!!!,1
597633038,진심으로 한국 영화계를  흔드는  최고의 상업 영화가 될  ? 갱 ?은  조바른 감독의  사실적이면서 감각적인 액션을 보여줄 영화라고 말해봅니다  이 영화는 꼭 봐야 합니다!!,1
597620249,개꿀잼!,1
597618349,진짜 기대됩니다!!!!,1
597617650,기대되네요ㅎㅎ,1
597610981,기대만땅됩니다~,1
597610869,기대기대,1
597600514,굿기대,1
597660575,모두 개성있게 연기도 잘하고 종합적으로 잘 만들었습니다.,1
597640099,신인배우 맞나 싶을 정도로 연기력들이 탄탄하고 무엇보다 몰입감이 넘치는 흔하지 않은 영화였음!!,1
598198377,"잔잔하고 일상적인듯 하지만
텐션이 끊어지지 않아
전혀 지루함이 없고
신파적이지도 않은
가족과 사람의 이야기

강추합니다",1
623443551,"이유영, 강신철 배우님의 연기가 최고입니다",1
623444349,그래도 마지막 가는길은 지켜주었네...난 누가 지켜봐줄까나?  잔잔하지만 몰입도 깊은 영화..,1
597678771,한국 사회는 집을 동경합니다 편안한 휴식처인 집 ...아버지가 사는 집은 어둡고 시간이 멈춰있는 창문하나 없는 공간입니다 평생 사람들의 문을 열어주었지만 본인한테는 마음의 문을 걸어 잠그며 그리워하며 후회하며 쓰디쓴 술한잔의 위로를 받습니다 날고 헤진 후줄근한 옷도 정이들면 쉽게 버리지못하듯 집 또한 정이들면 떠날수 없습니다 하지만 아버지는 떠났습니다 ,1
597612563,엔딩곡이 아리다고할까? 가슴에 콕 박히는듯했고ㅠ 영화를  보고 나오니 온세상 구석구석이 저마다의 사연과 추억이 있는 사람사는 곳이었구나 ..새롭고 정겹게 느껴졌다^ㅡ^,1
627114848,"내 몸과 마음이 
머무는 모든 테두리가 
집이었다는 것을
우리는 떠난 후에 알게 된다.",1
623444272,잔잔한 감동과 자신에 대해 되돌아보게 만드는 거 같아요 부녀 연기가 너무 좋았습니다,1
598136105,.,1
597703556,우리에게 집이란 무엇일까,1
597702248,"담담한 대사
담백한 영상

그리고 복숭아 김치가 궁금해지는 ㅎ",1
597699418,"젊어서 잊어버리고 
나이들어서 무시했던

오랫동안 잊고 있었던 간절함, 그리움..",1
597689630,서로 다른 시간을 살아가는 부녀가 같은 공간에서 서먹하게 공감하게 되는 이야기.,1
597684827,달력을 떼 낸 자국처럼 마음 속에 오래도록 남을 영화!,1
597678826,과함이 없는 현실적인 영화,1
597678154,슬펐습니다. ,1
597678050,"영상미가 좀 있었지만, 밋밋하고 지루합니다 대사나 연기도 자연스럽지 못한 부분들이 있어요",0
597676170,"재밌을까..보다가 푹빠져서 봤다 
산다는게 참 쉬운듯 어렵다",1
597676010,"그러게 집이 어디 가나 떠나는 건 사람이지 

사람 사는  이야기

사람이 평생 살아갈 집은 가족이라는 집",1
597675779,참 좋은 스토리의 영화인데 .. 아빠와 딸외에 나머지 배우들이 받쳐주지 못해 너무 아쉬웠어요  재리바이벌되서 다시 나왔으면 좋겠습니다.  '너희가 인생을 알어!'  집의 이야기가 삶의 이야기입니다.  좋은 영화입니다!,1
597674682,이 영화를 보고 살아계셨던 엄마와 같이 살던 옛집이 떠오르네요...,1
597674109,"생각 많이 하고 만든 영화네.. 
수고하셨네요 ",1
597672318,좋은 영화이고 배우들의 연기는 최고에요!,1
597670889,눈물 한방울 흐릅니다. 그러나 긴장없는 시간이 너무나 깁니다. ,0
597662018,"좋다.  집과 사람에 대한 모든것이 담겨있다.
마지막 장면, 오래된 달력을 뗀 자리에 생긴 창 하나가 마음에 오래 남을 것 같다. 감독님의 다음 작품도 기대된다.",1
597641550,집이라는 곳~ 가족이 함께 머무르는곳~ 지금도 수많은 집에 수많은 사연을가지고 가족들이살고있겠죠~ 편하게 쉴수있는 집~ 가슴을 따뜻하게  하는 영화네요,1
597640212,포근한 영화 입니다,1
607719122,"사람을 돈으로만 보는 세상.. 지금의 기업들의 현실을 반영해주고있는 영화네요..  천민자본주의의 표상같네요.. 

 지금의 우리네 이 대한민국의 현실이 말입니다..너무나도 안타깝고도. 슬픈 현실입니다. 

 도대체 어쩌다가 우리가 이런 사회가 됬을까요??..",1
605159055,기대됩니다,1
696094672,"중년 청년 할것없이 너무 마음 아팠네요.  왜 저리 쫒아가야하나...  내 삶과도 비교하며,  넉넉치않지만 내가 좋아하는 일을 하는 내삶이 행복하고 감사함을 느껴본다.",1
695857624,"Kbs독립극장으로 봤는데 진한 울림이 있네요.
사랑하는 사람들과  지나칠 수 있는 주변을 다시 한번 생각하게 됩니다.",1
608899424,"본의 아니게 나오는 표현이 상대방에게 피해의식으로 각인 될수도 있고, 오해의 소지가 확대 해석되어 부메랑이 될 수도 있는 ... 각박해져 있는 생활환경의 표현이 , 주연들의 연기에 ...몰입할 수 있는  조은 영화 였읍니다. 살아가는 동안에 항상 마음만큼은 넉넉하게 살아야 함을 인지 하면서도 ... 행동양식이 다르게 표현됨은 ... 그만큼 각박한 삶속에서 서서히 언행일치가 안됨은, 한번쯤 자아를 돌아보며... 함께하는 삶 의 인생무대 , 지속적인  관심과 배려 그리고 훈훈한 분위기 조성은. 우리들의 숙제 입니다",1
605528950,먹먹하네요.,1
605022546,영화 잘 만들었는데 ... 우리 살아가는 이유를 다시 생각 하게 하네요. 많은 사람들이 보고 공감 해줬으면 좋겠어요.,1
603715196,정말 좋은 영화. 보고나서 좀 더 괜찮은 사람으로 살아야겠다는 생각이들게하는 영화. 서로 보듬어주며 살아야겠다.,1
603681163,진짜 생각하게 하는 영화 입니다. 너무 괜찮았어요...,1
602245266,"영화평론가 심영섭교수님의 리뷰로
알게 된 영화
언능  보고 싶어집니디",1
601596602,잘 보았습니다,1
601331944,"현실의 극적인 반영... 이 지만,  다를것 없는 현실이라서 좋았어요",1
598227278,? 젊은이의 양지 ?  진심으로 보고 싶은 영화입니다.  완성도가 좋을거 같아요!!,1
614864010,상처를 주고 받고 살아가는 사람들의 이야기를 그려낸 충격적인 우울한 영화.,1
604896091,꼭 보고 싶네요. 신수원 감독님의 '마돈나'를 봤기에 기대감이 높습니다.,1
601001368,너무 리얼하게 현실을 담아내어  어둡고 무겁고 답답하지만 그래도 난 희망을 찾고싶다.,1
598686635,슬프다,1
605110918,장난하나  자신들이 하는 실수를 처리하고 그에대한 책임을 지고 있는 사람들에 대한 미안함은 전혀없이 내 감정만 소중한 루저들의 사회불만을 거창하게도 표현했네 탓하기전에 자신의 능력에 맞는 일을 선택했었는지 먼저 돌아봐라,0
600574728,"각자가 가지고 있는 부족함(영화상 다소 찌질함)이 있는데 대우를 받지 못하고 있다고 
보여주는건 잘못된 표현이라 생각한다.
개인 역량이 부족함을 하소연 하고자한 영화인가?
참담한 현실을 보여주고자 한 것인가?
자살로 몰아간건 다른 누구도 아닌 부족한 자신이다.
자살의 이유를 자꾸 다른곳으로 몰아 가는 상황이 보는 내내 답답하다.",0
605160895,"연기들도 다 별로고
뭔 자살이 탈출구인가?
꼰대같은 말들을 늘어놓고 싶어진다.",0
605706785,영화 보지도 않고 평점쓰는 인간들은 뭐지? 그럼 나도 안보고 평점주겠다,0
605435086,생략,0
597675648,"극장 개봉이 막을 내릴까봐, 코로나 임에도 다녀왔습니다. 저의 사십살 생일 선물로요. 
나중에 들어온 여중생 두분과 셋이 영화관에서 사회적 거리를 두고 무섭지 않게 봤어요. 

저는 모두 착한 사람들의 이야기 같이 편했어요. 찬실님의 실패와 솔직함이 비굴해 보이지 않고,  오해를 사게 했다고 말하는 영의 태도에서도 누나로써도 계속 잘지내는 연속성이 좋았어요. 할머니의 하루 하루 최선을 다하는 모습도 좋았구요. 아버지의 편지도 감사했어요.  마지막에 결국, 큰 누나가 앞서가라 불밝혀 줄게 였나요? 이것이 찬실님의 인생 전반의 모습을 나타내는 것 같이 와닿았어요. 제가 본 영화에서 느낀 점은 ""나이가 먹어도 착하게 사는게 힘이다""라는 거예요. 아내로서, 엄마로서, 직장인으로서, 매일 매일의 일상을 충실하게",1
603786186,"아내랑 같이 봤는데 아내는 영화 장면 곳곳에서 빵빵 터지더라.
아내의 취향을 저격하여 화끈하게 빵빵 터트린 공로로 10점.
영화 자체는 호불호가 갈릴 듯.
옆에 눈길 안 주고 좋아하는 일에 앞만 보고 달렸는데 갑자기 일이 없어진다면?
그런 경험이 있다면 아마 영화에 공감하게 될 거 같다.",1
598224485,단조로운듯 싶으면서도 계속 보게 되는 이상한 매력의 영화다.,1
598168022,"상영하는 극장이 너무 멀어서
5처넌 내고 다운받아서 봤다.

즐거운 시간이었다.
장국영은 아마 또다른 자아인것 같은데
나도 대화가 통하는 저런 자아를 갖고싶다.

일하다 망해서 재기해보려는
뭔가를 시작해보려는 내처지와 비슷해서 공감도 됐다.

삶이란 의외로 별거 아니다.
포기하지 않고 끝까지 시도한다면
뭔가를 해낼수 있을거란 믿음이 나를 지켜줄수있다.
끝까지.....시도..... 포기금지.",1
598224883,사람의 감정을 섬세하게 표현한 점이 감동적이다,1
598224762,영화를 잘보지않는 내가 긴여운을 느낀영화...잔잔하지만 끝나고 내삶을 생각하게 만든 영화,1
598189101,"아!! 너무 좋다
찬실이도, 홍콩배우도, 주인집 할머니도, 후배들도, 연출도, 대사도, 엔딩곡도 그냥 다 좋다",1
637398802,할머니가 지은 시를 들을 때 나도 찬실이도 같이 눈물이 흘러 내렸습니다.,1
598224496,"홍상수 감독이 송강호를 주연으로 집시의 시간을 찍으면 이런 느낌일까?ㅎㅎㅎ 두 찬실씨 화이팅!ㅎㅎ
그런데 카셋트 테잎은 정은임의 영화음악 인가요?ㅎㅎ",1
613180104,"좋아하는 일만 하고 살기에는 세상은 호락호락하지 않은 차가운 현실..
그래도 야밤에 전구를 같이 사러갈만한 사람들이 주위에 있을 거라는 희망을 갖고....복을 기대하면서...",1
598180831,"담백한 닭육수 같은 영화인데
찐한 무언가가 있습니다
윤여정 님의 툭... 던지는 듯한 말한마디에...
마음 찡~ 한...

영화로도 재미 있게 보았지만
연극으로 본다면 어떨까 하는 생각을 해봅니다

개인적으로 엄지척 입니다",1
661455146,"번아웃에 시달리고 있는 분에게 추천. 그 어떤 것보다 위로가 된다. 
그리고 무엇보다 재밌다. 빵빵 터진다.",1
636744114,"감독님의 필모를 보니 찬실의 이야기에 감독님의 자전적인 이야기를 녹여내지 않았나 싶네요.  나와 당신이 한번쯤은 겪어봤을 삶의 질문들이기에 공감하며 봤어요. 너무 무겁거나 지지부진하지 않고 나름의 유머에 재밌게 잘봤어요.
참, 강말금님 청룡 신인상 축하드려요.",1
632442218,"MBC에서 상영해서 우연찮게 보게된 영화인데, 정말 잼있게 잘 봤습니다.
극중 배역들이 다 밝고 씩씩해서 끝날때낀지도 기분 좋게 보게 되었네요
강말금이라는 배우분 팬이 되었습니다^^",1
631603004,"내가 진짜 원하는게 무언지
진지하게 고민해봤지만
그냥 그렇게 살아가는 것
그 이상도
그 이하도 아니겠지요?
근심을 피할 수도
그렇다고 마주할 순 없지만
그냥 그렇게 살다보면
마지막엔 
왜 그렇게 아등바등했나 하게되는게
산다는 것이겠죠?",1
598188861,"온몸에 힘을 빼고 볼 때 작품이 그리고자 하는 게 확 다가옵니다.
이희문의 엔딩송은 작품을 총정리해주는 노래인 듯합니다.",1
598142311,"좋았어요. 내가 하고 싶은 것을 좋아하는 사람들과 함께하는 것... 그게 힘들지라도 진짜 사는 삶이겠죠. 아아 용기를 얻고 갑니다. 
왠지 장국영도 진짜로 출연한 것 같은 기분~^^",1
